"","ID","ResDensity","N_TraitValue","initial_a","initial_h"
"460",39868,40,0.001152778,3.75e-05,0.001800926
"461",39868,80,0.001351852,3.75e-05,0.001800926
"462",39868,120,0.001800926,3.75e-05,0.001800926
"463",39868,160,0.001513889,3.75e-05,0.001800926
"464",39869,10,0.000717593,5.00991785714286e-05,0.004375
"465",39869,20,0.001342593,5.00991785714286e-05,0.004375
"466",39869,40,0.00224537,5.00991785714286e-05,0.004375
"467",39869,80,0.003842593,5.00991785714286e-05,0.004375
"468",39869,120,0.003240741,5.00991785714286e-05,0.004375
"469",39869,160,0.004375,5.00991785714286e-05,0.004375
"470",39870,10,0.000617284,3.61993e-05,0.004796296
"471",39870,20,0.001351852,3.61993e-05,0.004796296
"472",39870,40,0.001777778,3.61993e-05,0.004796296
"473",39870,80,0.003,3.61993e-05,0.004796296
"474",39870,120,0.004074074,3.61993e-05,0.004796296
"475",39870,160,0.004796296,3.61993e-05,0.004796296
"476",39871,10,0.000796296,7.962965e-05,0.006240741
"477",39871,20,0.001314815,7.962965e-05,0.006240741
"478",39871,40,0.00312963,7.962965e-05,0.006240741
"479",39871,80,0.004407407,7.962965e-05,0.006240741
"480",39871,120,0.00412963,7.962965e-05,0.006240741
"481",39871,160,0.006240741,7.962965e-05,0.006240741
"482",39873,10,0.000166667,6.74602857142857e-06,0.000796296
"483",39873,20,0.000333333,6.74602857142857e-06,0.000796296
"484",39873,40,0.000388889,6.74602857142857e-06,0.000796296
"485",39873,80,0.000574074,6.74602857142857e-06,0.000796296
"486",39873,120,0.000796296,6.74602857142857e-06,0.000796296
"487",39873,160,0.000703704,6.74602857142857e-06,0.000796296
"488",39874,10,0.000462963,2.85714142857143e-05,0.002
"489",39874,20,0.00062963,2.85714142857143e-05,0.002
"490",39874,40,0.001296296,2.85714142857143e-05,0.002
"491",39874,80,0.001555556,2.85714142857143e-05,0.002
"492",39874,120,0.002,2.85714142857143e-05,0.002
"493",39874,160,0.00187037,2.85714142857143e-05,0.002
"494",39875,10,0.000925926,1.39750197674419e-05,0.003425926
"495",39875,20,0.001796296,1.39750197674419e-05,0.003425926
"496",39875,40,0.002555556,1.39750197674419e-05,0.003425926
"497",39875,80,0.002185185,1.39750197674419e-05,0.003425926
"498",39875,120,0.002740741,1.39750197674419e-05,0.003425926
"499",39875,160,0.003425926,1.39750197674419e-05,0.003425926
"500",39876,10,0.000777778,6.0582e-05,0.005333333
"501",39876,20,0.001833333,6.0582e-05,0.005333333
"502",39876,40,0.002685185,6.0582e-05,0.005333333
"503",39876,80,0.005333333,6.0582e-05,0.005333333
"504",39876,120,0.00462963,6.0582e-05,0.005333333
"505",39876,160,0.005203704,6.0582e-05,0.005333333
"506",39877,10,0.000796296,7.42063571428572e-05,0.005851852
"507",39877,20,0.001796296,7.42063571428572e-05,0.005851852
"508",39877,40,0.003074074,7.42063571428572e-05,0.005851852
"509",39877,80,0.0055,7.42063571428572e-05,0.005851852
"510",39877,120,0.005388889,7.42063571428572e-05,0.005851852
"511",39877,160,0.005851852,7.42063571428572e-05,0.005851852
"512",39878,10,7.41e-05,6.74527857142857e-06,0.000592593
"513",39878,20,0.000240741,6.74527857142857e-06,0.000592593
"514",39878,40,0.000296296,6.74527857142857e-06,0.000592593
"515",39878,80,0.000462963,6.74527857142857e-06,0.000592593
"516",39878,120,0.000592593,6.74527857142857e-06,0.000592593
"517",39878,160,0.000583333,6.74527857142857e-06,0.000592593
"518",39879,10,0.000296296,1.81216857142857e-05,0.001277778
"519",39879,20,0.00062963,1.81216857142857e-05,0.001277778
"520",39879,40,0.00087037,1.81216857142857e-05,0.001277778
"521",39879,80,0.001037037,1.81216857142857e-05,0.001277778
"522",39879,120,0.001277778,1.81216857142857e-05,0.001277778
"523",39879,160,0.001259259,1.81216857142857e-05,0.001277778
"524",39880,10,0.000759259,2.77778e-05,0.002888889
"525",39880,20,0.001037037,2.77778e-05,0.002888889
"526",39880,40,0.002111111,2.77778e-05,0.002888889
"527",39880,80,0.002166667,2.77778e-05,0.002888889
"528",39880,120,0.002888889,2.77778e-05,0.002888889
"529",39880,160,0.002888889,2.77778e-05,0.002888889
"530",39881,10,0.000925926,3.87566071428571e-05,0.003907407
"531",39881,20,0.001796296,3.87566071428571e-05,0.003907407
"532",39881,40,0.002185185,3.87566071428571e-05,0.003907407
"533",39881,80,0.003018519,3.87566071428571e-05,0.003907407
"534",39881,120,0.003537037,3.87566071428571e-05,0.003907407
"535",39881,160,0.003907407,3.87566071428571e-05,0.003907407
"536",39882,10,5e-04,5.78042214285714e-05,0.004574074
"537",39882,20,0.001759259,5.78042214285714e-05,0.004574074
"538",39882,40,0.00237037,5.78042214285714e-05,0.004574074
"539",39882,80,0.003574074,5.78042214285714e-05,0.004574074
"540",39882,120,0.004277778,5.78042214285714e-05,0.004574074
"541",39882,160,0.004574074,5.78042214285714e-05,0.004574074
"542",39883,2,4.41e-06,5.8085725e-05,0.000751939
"543",39883,2,0.000118733,5.8085725e-05,0.000751939
"544",39883,2,0.000118733,5.8085725e-05,0.000751939
"545",39883,2,0.000118733,5.8085725e-05,0.000751939
"546",39883,2,0.000118733,5.8085725e-05,0.000751939
"547",39883,2,0.000118733,5.8085725e-05,0.000751939
"548",39883,2,0.000118733,5.8085725e-05,0.000751939
"549",39883,2,0.000118733,5.8085725e-05,0.000751939
"550",39883,2,0.000118733,5.8085725e-05,0.000751939
"551",39883,2,0.000118733,5.8085725e-05,0.000751939
"552",39883,6,0.000292489,5.8085725e-05,0.000751939
"553",39883,6,0.000344883,5.8085725e-05,0.000751939
"554",39883,6,0.000344883,5.8085725e-05,0.000751939
"555",39883,6,0.000344883,5.8085725e-05,0.000751939
"556",39883,6,0.000344883,5.8085725e-05,0.000751939
"557",39883,6,0.000344883,5.8085725e-05,0.000751939
"558",39883,6,0.000344883,5.8085725e-05,0.000751939
"559",39883,6,0.000344883,5.8085725e-05,0.000751939
"560",39883,6,0.000344883,5.8085725e-05,0.000751939
"561",39883,6,0.000344883,5.8085725e-05,0.000751939
"562",39883,10,0.000459094,5.8085725e-05,0.000751939
"563",39883,10,0.000518639,5.8085725e-05,0.000751939
"564",39883,10,0.000574611,5.8085725e-05,0.000751939
"565",39883,10,0.000574611,5.8085725e-05,0.000751939
"566",39883,10,0.000574611,5.8085725e-05,0.000751939
"567",39883,10,0.000517444,5.8085725e-05,0.000751939
"568",39883,10,0.000517444,5.8085725e-05,0.000751939
"569",39883,10,0.000517444,5.8085725e-05,0.000751939
"570",39883,10,0.000517444,5.8085725e-05,0.000751939
"571",39883,10,0.000518639,5.8085725e-05,0.000751939
"572",39883,14,0.000751939,5.8085725e-05,0.000751939
"573",39883,14,0.0006912,5.8085725e-05,0.000751939
"574",39883,14,0.000636417,5.8085725e-05,0.000751939
"575",39883,14,0.000637606,5.8085725e-05,0.000751939
"576",39883,14,0.000637606,5.8085725e-05,0.000751939
"577",39883,14,0.000637606,5.8085725e-05,0.000751939
"578",39883,14,0.000637606,5.8085725e-05,0.000751939
"579",39883,14,0.000637606,5.8085725e-05,0.000751939
"580",39883,14,0.000637606,5.8085725e-05,0.000751939
"581",39883,14,0.000637606,5.8085725e-05,0.000751939
"582",39883,18,0.000751817,5.8085725e-05,0.000751939
"583",39883,18,0.0006887,5.8085725e-05,0.000751939
"584",39883,18,0.000631533,5.8085725e-05,0.000751939
"585",39883,18,0.000631533,5.8085725e-05,0.000751939
"586",39883,18,0.000631533,5.8085725e-05,0.000751939
"587",39883,18,0.000631533,5.8085725e-05,0.000751939
"588",39883,18,0.000631533,5.8085725e-05,0.000751939
"589",39883,18,0.000631533,5.8085725e-05,0.000751939
"590",39883,18,0.000631533,5.8085725e-05,0.000751939
"591",39883,18,0.000631533,5.8085725e-05,0.000751939
"592",39884,1,3.5e-05,1.255e-05,8.99e-05
"593",39884,3,6.01e-05,1.255e-05,8.99e-05
"594",39884,6,8.33e-05,1.255e-05,8.99e-05
"595",39884,10,8.99e-05,1.255e-05,8.99e-05
"596",39884,20,8.32e-05,1.255e-05,8.99e-05
"597",39885,1,3.89e-05,4.91923076923077e-06,0.000129185
"598",39885,2,8.68e-05,4.91923076923077e-06,0.000129185
"599",39885,3,7.34e-05,4.91923076923077e-06,0.000129185
"600",39885,5,0.000129185,4.91923076923077e-06,0.000129185
"601",39885,8,7.95e-05,4.91923076923077e-06,0.000129185
"602",39885,12,0.000110148,4.91923076923077e-06,0.000129185
"603",39886,1,3.41e-05,1.475e-05,8.51e-05
"604",39886,3,6.36e-05,1.475e-05,8.51e-05
"605",39886,5,7.79e-05,1.475e-05,8.51e-05
"606",39886,8,8.51e-05,1.475e-05,8.51e-05
"607",39886,12,7.49e-05,1.475e-05,8.51e-05
"608",39887,2,2.5e-05,5.225e-06,0.00015231
"609",39887,8,7.55e-05,5.225e-06,0.00015231
"610",39887,14,8.77e-05,5.225e-06,0.00015231
"611",39887,20,0.000136802,5.225e-06,0.00015231
"612",39887,26,0.00015231,5.225e-06,0.00015231
"621",39890,3,0.000177035,-2.26375000000003e-07,0.000625213
"622",39890,15,0.000157118,-2.26375000000003e-07,0.000625213
"623",39890,27,0.000171602,-2.26375000000003e-07,0.000625213
"624",39890,39,0.000435206,-2.26375000000003e-07,0.000625213
"625",39890,51,0.000402898,-2.26375000000003e-07,0.000625213
"626",39890,63,0.000625213,-2.26375000000003e-07,0.000625213
"627",39891,3,0.000289426,5.79470512820512e-06,0.000933683
"628",39891,15,0.000640111,5.79470512820512e-06,0.000933683
"629",39891,27,0.000771708,5.79470512820512e-06,0.000933683
"630",39891,39,0.000825657,5.79470512820512e-06,0.000933683
"631",39891,51,0.0006479,5.79470512820512e-06,0.000933683
"632",39891,63,0.000933683,5.79470512820512e-06,0.000933683
"633",39892,22.5,0.000146056,1.07801435643564e-05,0.002227045
"634",39892,22.5,0.000197645,1.07801435643564e-05,0.002227045
"635",39892,22.5,0.000220345,1.07801435643564e-05,0.002227045
"636",39892,22.5,0.000247171,1.07801435643564e-05,0.002227045
"637",39892,73,0.000593981,1.07801435643564e-05,0.002227045
"638",39892,73,0.000676524,1.07801435643564e-05,0.002227045
"639",39892,73,0.000808593,1.07801435643564e-05,0.002227045
"640",39892,73,0.000909708,1.07801435643564e-05,0.002227045
"641",39892,123,0.001363824,1.07801435643564e-05,0.002227045
"642",39892,123,0.001553674,1.07801435643564e-05,0.002227045
"643",39892,123,0.001619706,1.07801435643564e-05,0.002227045
"644",39892,173,0.001809685,1.07801435643564e-05,0.002227045
"645",39892,173,0.002044933,1.07801435643564e-05,0.002227045
"646",39892,173,0.002088269,1.07801435643564e-05,0.002227045
"647",39892,173,0.002150176,1.07801435643564e-05,0.002227045
"648",39892,374,0.002227045,1.07801435643564e-05,0.002227045
"649",39892,374,0.002121802,1.07801435643564e-05,0.002227045
"650",39892,374,0.00210323,1.07801435643564e-05,0.002227045
"651",39892,374,0.002082596,1.07801435643564e-05,0.002227045
"652",39893,15,1.4e-05,1.17116929292929e-05,0.000819288
"653",39893,15,4.66e-05,1.17116929292929e-05,0.000819288
"654",39893,15,6.56e-05,1.17116929292929e-05,0.000819288
"655",39893,45,0.000372701,1.17116929292929e-05,0.000819288
"656",39893,45,0.000458282,1.17116929292929e-05,0.000819288
"657",39893,45,0.000489525,1.17116929292929e-05,0.000819288
"658",39893,60,0.000680427,1.17116929292929e-05,0.000819288
"659",39893,60,0.000585358,1.17116929292929e-05,0.000819288
"660",39893,60,0.000510653,1.17116929292929e-05,0.000819288
"661",39893,75,0.000606491,1.17116929292929e-05,0.000819288
"662",39893,75,0.000694758,1.17116929292929e-05,0.000819288
"663",39893,75,0.000721927,1.17116929292929e-05,0.000819288
"664",39893,90,0.000756631,1.17116929292929e-05,0.000819288
"665",39893,90,0.000633051,1.17116929292929e-05,0.000819288
"666",39893,90,0.000585516,1.17116929292929e-05,0.000819288
"667",39893,120,0.000819288,1.17116929292929e-05,0.000819288
"668",39893,120,0.00073644,1.17116929292929e-05,0.000819288
"669",39893,120,0.00056937,1.17116929292929e-05,0.000819288
"670",39894,2,0.000176347,9.85416666666666e-05,0.001196056
"671",39894,5,0.000471972,9.85416666666666e-05,0.001196056
"672",39894,10,0.000805736,9.85416666666666e-05,0.001196056
"673",39894,20,0.000868389,9.85416666666666e-05,0.001196056
"674",39894,30,0.001002764,9.85416666666666e-05,0.001196056
"675",39894,40,0.001086014,9.85416666666666e-05,0.001196056
"676",39894,50,0.001196056,9.85416666666666e-05,0.001196056
"677",39895,1,0.000146806,0.000133922243478261,0.002461403
"678",39895,2,0.000280389,0.000133922243478261,0.002461403
"679",39895,4,0.000564111,0.000133922243478261,0.002461403
"680",39895,8,0.001083208,0.000133922243478261,0.002461403
"681",39895,12,0.001640167,0.000133922243478261,0.002461403
"682",39895,16,0.001680667,0.000133922243478261,0.002461403
"683",39895,18,0.001846333,0.000133922243478261,0.002461403
"684",39895,24,0.002461403,0.000133922243478261,0.002461403
"685",39896,1,0.000164972,2.26778269230769e-05,0.001128667
"686",39896,2,0.000209222,2.26778269230769e-05,0.001128667
"687",39896,4,0.000283958,2.26778269230769e-05,0.001128667
"688",39896,8,0.000297208,2.26778269230769e-05,0.001128667
"689",39896,12,0.000446792,2.26778269230769e-05,0.001128667
"690",39896,16,0.000856806,2.26778269230769e-05,0.001128667
"691",39896,18,0.000669597,2.26778269230769e-05,0.001128667
"692",39896,24,0.001128667,2.26778269230769e-05,0.001128667
"693",39897,1,0.000134694,2.89105304347826e-05,0.000646694
"694",39897,2,0.000145625,2.89105304347826e-05,0.000646694
"695",39897,4,0.000283958,2.89105304347826e-05,0.000646694
"696",39897,8,0.000325986,2.89105304347826e-05,0.000646694
"697",39897,12,0.000646694,2.89105304347826e-05,0.000646694
"698",39897,16,0.000563,2.89105304347826e-05,0.000646694
"699",39897,18,0.000421222,2.89105304347826e-05,0.000646694
"700",39897,24,0.000545583,2.89105304347826e-05,0.000646694
"701",39898,1,0.000139278,0.000134761139130435,0.002168125
"702",39898,2,0.000286625,0.000134761139130435,0.002168125
"703",39898,4,0.000569,0.000134761139130435,0.002168125
"704",39898,8,0.001086292,0.000134761139130435,0.002168125
"705",39898,12,0.00154225,0.000134761139130435,0.002168125
"706",39898,16,0.001780486,0.000134761139130435,0.002168125
"707",39898,18,0.001927986,0.000134761139130435,0.002168125
"708",39898,24,0.002168125,0.000134761139130435,0.002168125
"709",39899,1,0.000136222,0.000119281704347826,0.001683681
"710",39899,2,0.000282028,0.000119281704347826,0.001683681
"711",39899,4,0.000469361,0.000119281704347826,0.001683681
"712",39899,8,0.000983569,0.000119281704347826,0.001683681
"713",39899,12,0.001453319,0.000119281704347826,0.001683681
"714",39899,16,0.001552056,0.000119281704347826,0.001683681
"715",39899,18,0.001632097,0.000119281704347826,0.001683681
"716",39899,24,0.001683681,0.000119281704347826,0.001683681
"717",39900,1,9.79e-05,9.53122142857143e-05,0.001084278
"718",39900,2,0.000237569,9.53122142857143e-05,0.001084278
"719",39900,4,0.000392708,9.53122142857143e-05,0.001084278
"720",39900,8,0.000729097,9.53122142857143e-05,0.001084278
"721",39900,12,0.000886111,9.53122142857143e-05,0.001084278
"722",39900,16,0.001049236,9.53122142857143e-05,0.001084278
"723",39900,18,0.000951458,9.53122142857143e-05,0.001084278
"724",39900,24,0.001084278,9.53122142857143e-05,0.001084278
"725",39901,1,0.000138889,0.000151100357142857,0.001817944
"726",39901,2,0.000150569,0.000151100357142857,0.001817944
"727",39901,4,0.000564306,0.000151100357142857,0.001817944
"728",39901,8,0.001118389,0.000151100357142857,0.001817944
"729",39901,12,0.001591972,0.000151100357142857,0.001817944
"730",39901,16,0.001817944,0.000151100357142857,0.001817944
"731",39901,18,0.001648347,0.000151100357142857,0.001817944
"732",39901,24,0.001407042,0.000151100357142857,0.001817944
"733",39902,1,2.42e-05,4.01885813953488e-05,0.000623028
"734",39902,2,2.14e-05,4.01885813953488e-05,0.000623028
"735",39902,4,0.000564306,4.01885813953488e-05,0.000623028
"736",39902,8,0.000288986,4.01885813953488e-05,0.000623028
"737",39902,12,0.000388847,4.01885813953488e-05,0.000623028
"738",39902,16,0.000481139,4.01885813953488e-05,0.000623028
"739",39902,18,0.000623028,4.01885813953488e-05,0.000623028
"740",39902,24,0.000445486,4.01885813953488e-05,0.000623028
"741",39903,1,2.27e-05,6.34610169491526e-06,0.000564306
"742",39903,2,2.14e-05,6.34610169491526e-06,0.000564306
"743",39903,4,0.000564306,6.34610169491526e-06,0.000564306
"744",39903,8,0.000103653,6.34610169491526e-06,0.000564306
"745",39903,12,0.000191375,6.34610169491526e-06,0.000564306
"746",39903,16,0.000154542,6.34610169491526e-06,0.000564306
"747",39903,18,0.000378472,6.34610169491526e-06,0.000564306
"748",39903,24,0.000144694,6.34610169491526e-06,0.000564306
"749",39904,1,0.000103264,0.000117382086956522,0.001981181
"750",39904,2,0.000152056,0.000117382086956522,0.001981181
"751",39904,4,0.000392861,0.000117382086956522,0.001981181
"752",39904,8,0.000900375,0.000117382086956522,0.001981181
"753",39904,12,0.001420083,0.000117382086956522,0.001981181
"754",39904,16,0.001545153,0.000117382086956522,0.001981181
"755",39904,18,0.001691486,0.000117382086956522,0.001981181
"756",39904,24,0.001981181,0.000117382086956522,0.001981181
"757",39905,1,0.000103264,8.51059391304348e-05,0.001700819
"758",39905,2,0.000152056,8.51059391304348e-05,0.001700819
"759",39905,4,0.000566556,8.51059391304348e-05,0.001700819
"760",39905,8,0.000671819,8.51059391304348e-05,0.001700819
"761",39905,12,0.000892889,8.51059391304348e-05,0.001700819
"762",39905,16,0.001176417,8.51059391304348e-05,0.001700819
"763",39905,18,0.001462944,8.51059391304348e-05,0.001700819
"764",39905,24,0.001700819,8.51059391304348e-05,0.001700819
"765",39906,1,0.000103264,0.00010223,0.000739375
"766",39906,2,0.000104819,0.00010223,0.000739375
"767",39906,4,0.000389819,0.00010223,0.000739375
"768",39906,8,0.0005225,0.00010223,0.000739375
"769",39906,12,0.000534819,0.00010223,0.000739375
"770",39906,16,0.000672083,0.00010223,0.000739375
"771",39906,18,0.000737667,0.00010223,0.000739375
"772",39906,24,0.000739375,0.00010223,0.000739375
"773",39907,4.438,0.002554131,0.000254824368731368,0.031212681
"774",39907,4.278,0.003400574,0.000254824368731368,0.031212681
"775",39907,2.5675,0.006024391,0.000254824368731368,0.031212681
"776",39907,5.7953,0.006002694,0.000254824368731368,0.031212681
"777",39907,7.9557,0.004859895,0.000254824368731368,0.031212681
"778",39907,17.3253,0.005662688,0.000254824368731368,0.031212681
"779",39907,9.0163,0.006890999,0.000254824368731368,0.031212681
"780",39907,7.0156,0.007250915,0.000254824368731368,0.031212681
"781",39907,16.6842,0.009153878,0.000254824368731368,0.031212681
"782",39907,19.3016,0.008560909,0.000254824368731368,0.031212681
"783",39907,21.9116,0.008941502,0.000254824368731368,0.031212681
"784",39907,14.8269,0.010867949,0.000254824368731368,0.031212681
"785",39907,19.4258,0.012475321,0.000254824368731368,0.031212681
"786",39907,11.5827,0.013068801,0.000254824368731368,0.031212681
"787",39907,24.3335,0.013892269,0.000254824368731368,0.031212681
"788",39907,24.0084,0.016240661,0.000254824368731368,0.031212681
"789",39907,46.4242,0.019453619,0.000254824368731368,0.031212681
"790",39907,51.3773,0.014840816,0.000254824368731368,0.031212681
"791",39907,62.7497,0.015008521,0.000254824368731368,0.031212681
"792",39907,53.1557,0.023599807,0.000254824368731368,0.031212681
"793",39907,77.8797,0.026452848,0.000254824368731368,0.031212681
"794",39907,83.2233,0.031212681,0.000254824368731368,0.031212681
"795",39908,3,3.26e-05,9.67692307692308e-06,0.000175479
"796",39908,5,5.41e-05,9.67692307692308e-06,0.000175479
"797",39908,10,0.000100875,9.67692307692308e-06,0.000175479
"798",39908,20,0.000146718,9.67692307692308e-06,0.000175479
"799",39908,30,0.000139222,9.67692307692308e-06,0.000175479
"800",39908,40,0.000141424,9.67692307692308e-06,0.000175479
"801",39908,60,0.000171801,9.67692307692308e-06,0.000175479
"802",39908,120,0.000175479,9.67692307692308e-06,0.000175479
"803",39909,3,3.69e-05,8.58102023121387e-06,0.00051287
"804",39909,5,5.63e-05,8.58102023121387e-06,0.00051287
"805",39909,10,9.62e-05,8.58102023121387e-06,0.00051287
"806",39909,20,0.000183773,8.58102023121387e-06,0.00051287
"807",39909,30,0.000243742,8.58102023121387e-06,0.00051287
"808",39909,40,0.00033653,8.58102023121387e-06,0.00051287
"809",39909,60,0.000341051,8.58102023121387e-06,0.00051287
"810",39909,120,0.00051287,8.58102023121387e-06,0.00051287
"811",39910,82363.7907,0.014876593,0.000189708242729384,21156.50255
"812",39910,114360,0.01569515,0.000189708242729384,21156.50255
"813",39910,116350,0.016634142,0.000189708242729384,21156.50255
"814",39910,257520,0.050233044,0.000189708242729384,21156.50255
"815",39910,62209.3727,0.204588151,0.000189708242729384,21156.50255
"816",39910,224170,9.964099217,0.000189708242729384,21156.50255
"817",39910,115140,20.19551163,0.000189708242729384,21156.50255
"818",39910,63162.6293,18.0489867,0.000189708242729384,21156.50255
"819",39910,140480,57.63406067,0.000189708242729384,21156.50255
"820",39910,223450,107.1391272,0.000189708242729384,21156.50255
"821",39910,415930,182.3476936,0.000189708242729384,21156.50255
"822",39910,385800,197.5444486,0.000189708242729384,21156.50255
"823",39910,326550,223.9817232,0.000189708242729384,21156.50255
"824",39910,296360,380.8010071,0.000189708242729384,21156.50255
